Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
292	0.0022	0.0020	0.0010	0.0031
293	0.0009	0.0012	0.0012	0.0019
294	0.0018	0.0012	0.0021	0.0030
295	0.0032	0.0006	0.0020	0.0039
296	0.0019	0.0014	0.0016	0.0029
297	0.0010	0.0008	0.0029	0.0031
298	0.0010	0.0006	0.0010	0.0016
299	0.0015	0.0003	0.0015	0.0022
300	0.0010	0.0009	0.0010	0.0017
301	0.0027	0.0018	0.0013	0.0035
302	0.0020	0.0010	0.0012	0.0025
303	0.0011	0.0007	0.0011	0.0017
304	0.0002	0.0015	0.0010	0.0018
305	0.0018	0.0007	0.0006	0.0020
306	0.0009	0.0009	0.0010	0.0016
307	0.0025	0.0007	0.0012	0.0029
308	0.0007	0.0011	0.0014	0.0020
309	0.0014	0.0016	0.0021	0.0029
310	0.0015	0.0022	0.0020	0.0033
311	0.0016	0.0004	0.0012	0.0020
312	0.0003	0.0022	0.0018	0.0029
313	0.0008	0.0010	0.0004	0.0014
314	0.0022	0.0005	0.0009	0.0024
315	0.0014	0.0011	0.0020	0.0027
316	0.0010	0.0008	0.0009	0.0015
317	0.0006	0.0014	0.0003	0.0016
318	0.0018	0.0016	0.0011	0.0026
319	0.0012	0.0014	0.0017	0.0025
320	0.0026	0.0019	0.0014	0.0035
321	0.0011	0.0017	0.0020	0.0028
322	0.0005	0.0023	0.0005	0.0024
323	0.0006	0.0010	0.0007	0.0013
324	0.0010	0.0020	0.0006	0.0023
325	0.0010	0.0015	0.0007	0.0019
326	0.0027	0.0002	0.0005	0.0028
327	0.0017	0.0008	0.0014	0.0023
328	0.0013	0.0012	0.0014	0.0023
329	0.0019	0.0007	0.0003	0.0020
330	0.0004	0.0007	0.0014	0.0016
331	0.0004	0.0013	0.0025	0.0029
332	0.0020	0.0007	0.0020	0.0029
333	0.0012	0.0011	0.0016	0.0023
334	0.0022	0.0012	0.0003	0.0025
335	0.0021	0.0013	0.0014	0.0028
336	0.0021	0.0020	0.0010	0.0031
337	0.0017	0.0015	0.0023	0.0032
338	0.0009	0.0001	0.0009	0.0012
339	0.0007	0.0012	0.0010	0.0017
340	0.0003	0.0005	0.0015	0.0016
341	0.0010	0.0021	0.0012	0.0026
342	0.0017	0.0008	0.0021	0.0028
343	0.0031	0.0010	0.0010	0.0034
344	0.0008	0.0007	0.0010	0.0015
345	0.0016	0.0004	0.0020	0.0026
346	0.0008	0.0012	0.0009	0.0017
347	0.0025	0.0015	0.0007	0.0029
348	0.0010	0.0010	0.0016	0.0021
349	0.0016	0.0009	0.0010	0.0021
350	0.0139	0.0063	0.0067	0.0167
351	0.0014	0.0005	0.0028	0.0032
352	0.0017	0.0006	0.0014	0.0023
353	0.0007	0.0013	0.0008	0.0017
354	0.0019	0.0010	0.0006	0.0023
355	0.0020	0.0009	0.0019	0.0030
356	0.0004	0.0008	0.0013	0.0015
357	0.0005	0.0022	0.0008	0.0024
358	0.0005	0.0018	0.0010	0.0021
359	0.0002	0.0010	0.0006	0.0012
360	0.0007	0.0021	0.0001	0.0022
361	0.0013	0.0012	0.0010	0.0020
362	0.0011	0.0004	0.0008	0.0014
363	0.0010	0.0007	0.0003	0.0012
364	0.0024	0.0014	0.0019	0.0033
365	0.0023	0.0008	0.0002	0.0025
366	0.0007	0.0005	0.0019	0.0021
367	0.0025	0.0012	0.0006	0.0028
368	0.0015	0.0007	0.0010	0.0019
369	0.0003	0.0019	0.0007	0.0021
370	0.0011	0.0009	0.0011	0.0018
371	0.0024	0.0008	0.0017	0.0031
372	0.0008	0.0005	0.0007	0.0012
373	0.0015	0.0017	0.0006	0.0023
374	0.0018	0.0008	0.0016	0.0026
375	0.0012	0.0006	0.0007	0.0015
376	0.0010	0.0015	0.0005	0.0019
377	0.0010	0.0004	0.0020	0.0022
378	0.0012	0.0017	0.0013	0.0024
379	0.0011	0.0017	0.0008	0.0022
380	0.0014	0.0015	0.0004	0.0021
381	0.0010	0.0012	0.0011	0.0019
382	0.0012	0.0004	0.0011	0.0017
383	0.0010	0.0014	0.0013	0.0022
384	0.0018	0.0013	0.0006	0.0024
385	0.0014	0.0001	0.0002	0.0015
386	0.0014	0.0014	0.0012	0.0023
387	0.0011	0.0022	0.0010	0.0027
388	0.0006	0.0009	0.0004	0.0012
389	0.0009	0.0006	0.0003	0.0011
390	0.0013	0.0020	0.0015	0.0028
391	0.0028	0.0010	0.0015	0.0033
392	0.0021	0.0018	0.0006	0.0029
393	0.0020	0.0005	0.0011	0.0023
394	0.0022	0.0014	0.0013	0.0029
395	0.0015	0.0007	0.0015	0.0022
396	0.0031	0.0013	0.0009	0.0035
397	0.0012	0.0007	0.0018	0.0022
398	0.0028	0.0006	0.0011	0.0031
399	0.0022	0.0004	0.0004	0.0023
400	0.0029	0.0011	0.0015	0.0035
401	0.0006	0.0013	0.0003	0.0015
402	0.0004	0.0008	0.0013	0.0016
403	0.0008	0.0011	0.0019	0.0023
404	0.0006	0.0013	0.0012	0.0019
405	0.0008	0.0015	0.0023	0.0029
406	0.0014	0.0005	0.0017	0.0023
407	0.0020	0.0013	0.0014	0.0028
408	0.0019	0.0018	0.0017	0.0031
409	0.0024	0.0010	0.0007	0.0027
410	0.0016	0.0016	0.0004	0.0023
