Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
505	0.0483	0.0577	0.0162	0.0770
506	0.0425	0.0545	0.0168	0.0711
507	0.0421	0.0596	0.0172	0.0750
508	0.0408	0.0579	0.0134	0.0721
509	0.0475	0.0585	0.0085	0.0759
510	0.0430	0.0521	0.0060	0.0678
511	0.0427	0.0534	0.0080	0.0689
512	0.0398	0.0590	0.0162	0.0730
513	0.0438	0.0600	0.0193	0.0767
514	0.0506	0.0552	0.0107	0.0756
515	0.0457	0.0524	0.0072	0.0699
516	0.0399	0.0573	0.0160	0.0717
517	0.0431	0.0619	0.0204	0.0781
518	0.0488	0.0577	0.0113	0.0764
519	0.0461	0.0520	0.0073	0.0699
520	0.0419	0.0544	0.0111	0.0695
521	0.0379	0.0603	0.0128	0.0723
522	0.0455	0.0552	0.0193	0.0741
523	0.0472	0.0517	0.0083	0.0705
524	0.0419	0.0550	0.0101	0.0699
525	0.0408	0.0594	0.0160	0.0738
526	0.0434	0.0546	0.0125	0.0709
527	0.0443	0.0521	0.0094	0.0690
528	0.0396	0.0558	0.0073	0.0688
529	0.0427	0.0567	0.0146	0.0725
530	0.0447	0.0525	0.0118	0.0700
531	0.0444	0.0535	0.0160	0.0714
532	0.0390	0.0535	0.0091	0.0668
533	0.0433	0.0536	0.0155	0.0707
534	0.0454	0.0540	0.0139	0.0719
535	0.0406	0.0533	0.0249	0.0715
536	0.0441	0.0579	0.0232	0.0764
537	0.0423	0.0509	0.0140	0.0676
538	0.0420	0.0519	0.0175	0.0690
539	0.0409	0.0545	0.0137	0.0695
540	0.0428	0.0562	0.0116	0.0716
541	0.0420	0.0521	0.0104	0.0677
542	0.0387	0.0529	0.0037	0.0657
543	0.0386	0.0546	0.0116	0.0678
544	0.0407	0.0521	0.0042	0.0662
545	0.0423	0.0524	0.0061	0.0676
546	0.0388	0.0549	0.0128	0.0684
547	0.0421	0.0514	0.0110	0.0673
548	0.0438	0.0519	0.0084	0.0684
549	0.0382	0.0560	0.0132	0.0690
550	0.0440	0.0526	0.0175	0.0708
551	0.0430	0.0501	0.0069	0.0663
552	0.0356	0.0517	0.0187	0.0655
553	0.0412	0.0541	0.0205	0.0711
554	0.0419	0.0482	0.0035	0.0639
555	0.0333	0.0531	0.0102	0.0634
556	0.0381	0.0561	0.0163	0.0697
557	0.0449	0.0477	0.0048	0.0657
558	0.0402	0.0512	0.0156	0.0669
559	0.0425	0.0556	0.0202	0.0729
560	0.0473	0.0488	0.0182	0.0703
561	0.0382	0.0538	0.0189	0.0686
562	0.0401	0.0546	0.0089	0.0683
563	0.0415	0.0491	0.0056	0.0645
564	0.0373	0.0521	0.0142	0.0656
