Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
315	0.0016	0.0018	0.0015	0.0029
316	0.0004	0.0014	0.0014	0.0020
317	0.0007	0.0005	0.0023	0.0025
318	0.0008	0.0014	0.0010	0.0019
319	0.0009	0.0007	0.0008	0.0014
320	0.0025	0.0005	0.0009	0.0027
321	0.0007	0.0007	0.0011	0.0015
322	0.0011	0.0009	0.0001	0.0014
323	0.0011	0.0017	0.0018	0.0027
324	0.0037	0.0007	0.0019	0.0042
325	0.0007	0.0020	0.0016	0.0027
326	0.0018	0.0012	0.0007	0.0023
327	0.0014	0.0013	0.0013	0.0023
328	0.0006	0.0010	0.0017	0.0021
329	0.0012	0.0013	0.0004	0.0018
330	0.0009	0.0021	0.0011	0.0025
331	0.0005	0.0012	0.0016	0.0021
332	0.0013	0.0011	0.0004	0.0017
333	0.0003	0.0011	0.0011	0.0016
334	0.0019	0.0011	0.0016	0.0027
335	0.0016	0.0007	0.0007	0.0019
336	0.0013	0.0004	0.0020	0.0024
337	0.0016	0.0009	0.0012	0.0022
338	0.0009	0.0007	0.0016	0.0020
339	0.0007	0.0002	0.0015	0.0017
340	0.0008	0.0011	0.0006	0.0015
341	0.0011	0.0015	0.0020	0.0027
342	0.0021	0.0013	0.0011	0.0027
343	0.0014	0.0006	0.0022	0.0027
344	0.0017	0.0013	0.0008	0.0023
345	0.0008	0.0006	0.0016	0.0019
346	0.0006	0.0011	0.0003	0.0013
347	0.0018	0.0008	0.0008	0.0021
348	0.0010	0.0015	0.0014	0.0022
349	0.0010	0.0009	0.0014	0.0020
350	0.0033	0.0017	0.0007	0.0037
351	0.0012	0.0010	0.0009	0.0018
352	0.0008	0.0016	0.0004	0.0018
353	0.0000	0.0009	0.0012	0.0015
354	0.0006	0.0007	0.0024	0.0026
355	0.0009	0.0003	0.0010	0.0014
356	0.0006	0.0005	0.0012	0.0015
357	0.0016	0.0021	0.0009	0.0028
358	0.0013	0.0014	0.0008	0.0020
359	0.0015	0.0004	0.0015	0.0022
360	0.0023	0.0010	0.0009	0.0026
361	0.0011	0.0004	0.0015	0.0019
362	0.0016	0.0008	0.0025	0.0031
363	0.0015	0.0028	0.0013	0.0034
364	0.0019	0.0007	0.0013	0.0024
365	0.0002	0.0008	0.0003	0.0009
366	0.0006	0.0011	0.0010	0.0016
367	0.0010	0.0015	0.0008	0.0020
368	0.0017	0.0007	0.0013	0.0022
369	0.0006	0.0007	0.0009	0.0013
370	0.0024	0.0005	0.0015	0.0029
371	0.0008	0.0010	0.0011	0.0017
372	0.0010	0.0009	0.0007	0.0016
373	0.0006	0.0012	0.0015	0.0021
374	0.0005	0.0006	0.0016	0.0017
375	0.0013	0.0011	0.0006	0.0018
376	0.0007	0.0006	0.0018	0.0020
377	0.0020	0.0007	0.0011	0.0024
378	0.0020	0.0010	0.0012	0.0026
379	0.0026	0.0008	0.0019	0.0033
380	0.0013	0.0008	0.0016	0.0022
381	0.0016	0.0010	0.0011	0.0021
382	0.0004	0.0006	0.0014	0.0016
383	0.0013	0.0011	0.0007	0.0019
384	0.0006	0.0012	0.0003	0.0013
385	0.0007	0.0014	0.0022	0.0027
386	0.0018	0.0002	0.0012	0.0022
387	0.0006	0.0006	0.0005	0.0009
388	0.0017	0.0006	0.0010	0.0020
389	0.0013	0.0006	0.0003	0.0015
390	0.0022	0.0014	0.0013	0.0029
391	0.0006	0.0014	0.0022	0.0027
392	0.0018	0.0013	0.0014	0.0026
393	0.0011	0.0017	0.0005	0.0020
394	0.0022	0.0001	0.0013	0.0025
395	0.0010	0.0011	0.0023	0.0027
396	0.0003	0.0007	0.0010	0.0012
397	0.0003	0.0004	0.0004	0.0006
398	0.0016	0.0009	0.0016	0.0025
399	0.0002	0.0005	0.0009	0.0010
400	0.0022	0.0014	0.0006	0.0027
401	0.0012	0.0013	0.0014	0.0023
402	0.0011	0.0023	0.0025	0.0036
403	0.0017	0.0024	0.0009	0.0031
404	0.0018	0.0004	0.0007	0.0020
405	0.0012	0.0025	0.0015	0.0031
406	0.0001	0.0021	0.0008	0.0023
407	0.0012	0.0006	0.0016	0.0021
408	0.0012	0.0004	0.0004	0.0013
409	0.0014	0.0019	0.0013	0.0027
410	0.0013	0.0012	0.0007	0.0019
411	0.0010	0.0006	0.0015	0.0019
412	0.0007	0.0012	0.0006	0.0015
413	0.0014	0.0012	0.0012	0.0022
414	0.0001	0.0009	0.0003	0.0009
415	0.0007	0.0010	0.0008	0.0015
416	0.0020	0.0012	0.0012	0.0026
417	0.0017	0.0017	0.0008	0.0025
418	0.0005	0.0005	0.0007	0.0010
419	0.0003	0.0017	0.0011	0.0021
420	0.0005	0.0015	0.0008	0.0018
421	0.0002	0.0006	0.0006	0.0009
422	0.0001	0.0017	0.0012	0.0021
423	0.0015	0.0020	0.0007	0.0026
424	0.0013	0.0009	0.0017	0.0023
425	0.0013	0.0015	0.0014	0.0024
426	0.0011	0.0016	0.0007	0.0021
427	0.0005	0.0009	0.0004	0.0011
428	0.0010	0.0005	0.0020	0.0023
429	0.0009	0.0007	0.0020	0.0023
430	0.0005	0.0006	0.0018	0.0020
431	0.0015	0.0005	0.0011	0.0020
432	0.0014	0.0004	0.0017	0.0022
433	0.0012	0.0015	0.0008	0.0020
434	0.0011	0.0005	0.0022	0.0025
435	0.0014	0.0012	0.0008	0.0020
436	0.0008	0.0010	0.0012	0.0017
437	0.0009	0.0016	0.0007	0.0019
438	0.0006	0.0023	0.0008	0.0025
439	0.0002	0.0010	0.0012	0.0015
440	0.0020	0.0009	0.0006	0.0023
441	0.0013	0.0004	0.0007	0.0015
442	0.0010	0.0009	0.0005	0.0014
443	0.0003	0.0002	0.0002	0.0004
444	0.0008	0.0009	0.0006	0.0014
445	0.0009	0.0007	0.0009	0.0015
446	0.0003	0.0013	0.0010	0.0017
447	0.0012	0.0014	0.0018	0.0025
448	0.0015	0.0001	0.0011	0.0018
449	0.0023	0.0003	0.0007	0.0024
450	0.0028	0.0081	0.0043	0.0095
451	0.0011	0.0008	0.0002	0.0014
452	0.0007	0.0008	0.0005	0.0011
453	0.0010	0.0003	0.0025	0.0027
454	0.0008	0.0018	0.0010	0.0022
455	0.0006	0.0009	0.0011	0.0015
456	0.0013	0.0016	0.0007	0.0022
457	0.0014	0.0010	0.0019	0.0026
458	0.0013	0.0005	0.0010	0.0017
459	0.0007	0.0004	0.0004	0.0009
460	0.0009	0.0005	0.0013	0.0017
461	0.0021	0.0007	0.0016	0.0028
462	0.0002	0.0008	0.0023	0.0025
463	0.0023	0.0011	0.0008	0.0026
464	0.0006	0.0006	0.0003	0.0009
465	0.0018	0.0007	0.0007	0.0021
466	0.0006	0.0013	0.0011	0.0018
467	0.0016	0.0005	0.0012	0.0020
468	0.0013	0.0013	0.0013	0.0022
469	0.0023	0.0010	0.0013	0.0028
470	0.0007	0.0001	0.0004	0.0008
471	0.0015	0.0006	0.0002	0.0016
472	0.0006	0.0008	0.0014	0.0017
473	0.0029	0.0007	0.0009	0.0031
474	0.0012	0.0013	0.0010	0.0021
475	0.0017	0.0005	0.0003	0.0017
476	0.0022	0.0008	0.0005	0.0024
477	0.0008	0.0012	0.0005	0.0015
478	0.0014	0.0006	0.0014	0.0021
479	0.0017	0.0007	0.0021	0.0028
480	0.0006	0.0004	0.0025	0.0026
481	0.0022	0.0019	0.0006	0.0030
482	0.0015	0.0007	0.0012	0.0021
483	0.0006	0.0019	0.0011	0.0022
484	0.0004	0.0007	0.0007	0.0011
485	0.0013	0.0013	0.0013	0.0023
486	0.0032	0.0016	0.0029	0.0046
487	0.0008	0.0012	0.0005	0.0015
488	0.0003	0.0017	0.0019	0.0026
489	0.0007	0.0009	0.0005	0.0013
490	0.0022	0.0013	0.0009	0.0027
491	0.0012	0.0019	0.0014	0.0027
492	0.0009	0.0011	0.0009	0.0017
493	0.0015	0.0007	0.0016	0.0023
494	0.0009	0.0008	0.0005	0.0013
495	0.0014	0.0009	0.0003	0.0017
496	0.0012	0.0011	0.0014	0.0022
497	0.0008	0.0014	0.0013	0.0021
498	0.0006	0.0010	0.0019	0.0022
499	0.0007	0.0009	0.0007	0.0014
500	0.0011	0.0009	0.0022	0.0026
501	0.0006	0.0012	0.0012	0.0018
502	0.0008	0.0007	0.0022	0.0024
503	0.0015	0.0010	0.0015	0.0023
504	0.0009	0.0003	0.0005	0.0011
505	0.0018	0.0002	0.0012	0.0022
506	0.0005	0.0024	0.0012	0.0027
507	0.0013	0.0003	0.0006	0.0014
508	0.0015	0.0010	0.0014	0.0023
509	0.0010	0.0009	0.0005	0.0015
510	0.0007	0.0011	0.0002	0.0014
511	0.0006	0.0005	0.0004	0.0009
512	0.0009	0.0008	0.0016	0.0020
513	0.0011	0.0005	0.0011	0.0016
514	0.0021	0.0026	0.0013	0.0036
515	0.0012	0.0007	0.0026	0.0030
516	0.0022	0.0007	0.0007	0.0024
517	0.0011	0.0006	0.0005	0.0014
518	0.0014	0.0012	0.0007	0.0020
519	0.0010	0.0004	0.0007	0.0013
520	0.0016	0.0021	0.0004	0.0026
521	0.0008	0.0004	0.0014	0.0016
522	0.0011	0.0011	0.0005	0.0017
523	0.0005	0.0005	0.0009	0.0011
524	0.0009	0.0008	0.0013	0.0017
525	0.0008	0.0011	0.0014	0.0019
526	0.0010	0.0018	0.0005	0.0021
527	0.0010	0.0008	0.0000	0.0012
528	0.0006	0.0014	0.0014	0.0021
529	0.0018	0.0006	0.0010	0.0021
530	0.0005	0.0002	0.0010	0.0011
531	0.0003	0.0016	0.0013	0.0021
532	0.0002	0.0004	0.0001	0.0004
533	0.0003	0.0009	0.0019	0.0021
534	0.0011	0.0009	0.0011	0.0018
535	0.0007	0.0005	0.0009	0.0013
536	0.0005	0.0020	0.0017	0.0027
537	0.0008	0.0010	0.0010	0.0016
538	0.0012	0.0018	0.0005	0.0023
539	0.0012	0.0010	0.0004	0.0016
540	0.0018	0.0005	0.0006	0.0020
541	0.0011	0.0009	0.0018	0.0023
