Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
405	0.0010	0.0005	0.0007	0.0013
406	0.0015	0.0006	0.0005	0.0017
407	0.0006	0.0008	0.0003	0.0010
408	0.0020	0.0009	0.0005	0.0022
409	0.0008	0.0003	0.0014	0.0017
410	0.0004	0.0007	0.0012	0.0014
411	0.0016	0.0003	0.0011	0.0020
412	0.0014	0.0014	0.0011	0.0023
413	0.0013	0.0004	0.0011	0.0017
414	0.0010	0.0009	0.0005	0.0014
415	0.0008	0.0014	0.0016	0.0023
416	0.0004	0.0015	0.0016	0.0022
417	0.0009	0.0016	0.0012	0.0022
418	0.0010	0.0009	0.0022	0.0026
419	0.0004	0.0005	0.0007	0.0009
420	0.0013	0.0002	0.0024	0.0027
421	0.0016	0.0001	0.0005	0.0017
422	0.0022	0.0011	0.0006	0.0026
423	0.0020	0.0010	0.0008	0.0024
424	0.0007	0.0009	0.0012	0.0017
425	0.0017	0.0020	0.0012	0.0029
426	0.0009	0.0005	0.0015	0.0019
427	0.0019	0.0006	0.0005	0.0021
428	0.0018	0.0013	0.0014	0.0026
429	0.0023	0.0011	0.0004	0.0026
430	0.0008	0.0008	0.0021	0.0024
431	0.0010	0.0009	0.0001	0.0013
432	0.0015	0.0008	0.0018	0.0025
433	0.0014	0.0006	0.0011	0.0019
434	0.0011	0.0012	0.0009	0.0019
435	0.0014	0.0003	0.0017	0.0022
436	0.0009	0.0014	0.0012	0.0021
437	0.0014	0.0012	0.0011	0.0021
438	0.0006	0.0019	0.0005	0.0020
439	0.0012	0.0008	0.0020	0.0025
440	0.0002	0.0019	0.0001	0.0019
441	0.0013	0.0012	0.0006	0.0019
442	0.0009	0.0010	0.0012	0.0018
443	0.0026	0.0006	0.0013	0.0030
444	0.0006	0.0010	0.0008	0.0014
445	0.0005	0.0013	0.0006	0.0015
446	0.0012	0.0005	0.0001	0.0013
447	0.0015	0.0010	0.0003	0.0018
448	0.0010	0.0013	0.0005	0.0017
449	0.0005	0.0006	0.0021	0.0022
450	0.0014	0.0009	0.0015	0.0022
451	0.0011	0.0019	0.0009	0.0023
452	0.0004	0.0009	0.0005	0.0011
453	0.0007	0.0022	0.0013	0.0026
454	0.0006	0.0009	0.0014	0.0018
455	0.0005	0.0008	0.0008	0.0012
456	0.0014	0.0005	0.0015	0.0021
457	0.0008	0.0005	0.0004	0.0010
458	0.0013	0.0011	0.0012	0.0021
459	0.0018	0.0009	0.0006	0.0021
460	0.0007	0.0019	0.0016	0.0026
461	0.0011	0.0002	0.0013	0.0018
462	0.0005	0.0012	0.0010	0.0017
463	0.0008	0.0022	0.0005	0.0024
464	0.0012	0.0002	0.0003	0.0012
465	0.0009	0.0011	0.0016	0.0021
466	0.0010	0.0011	0.0010	0.0018
467	0.0030	0.0006	0.0032	0.0045
468	0.0014	0.0003	0.0021	0.0025
469	0.0011	0.0006	0.0005	0.0013
470	0.0010	0.0002	0.0009	0.0013
471	0.0020	0.0003	0.0014	0.0025
472	0.0017	0.0009	0.0010	0.0022
473	0.0012	0.0012	0.0016	0.0023
474	0.0015	0.0003	0.0010	0.0018
475	0.0020	0.0016	0.0015	0.0030
476	0.0012	0.0013	0.0009	0.0020
477	0.0003	0.0009	0.0007	0.0012
478	0.0014	0.0008	0.0013	0.0020
479	0.0006	0.0012	0.0019	0.0023
480	0.0008	0.0005	0.0009	0.0013
481	0.0008	0.0007	0.0003	0.0011
482	0.0010	0.0005	0.0011	0.0016
483	0.0004	0.0004	0.0012	0.0013
484	0.0020	0.0018	0.0001	0.0027
485	0.0014	0.0012	0.0004	0.0019
486	0.0001	0.0011	0.0016	0.0020
487	0.0009	0.0002	0.0014	0.0017
488	0.0007	0.0006	0.0021	0.0024
489	0.0004	0.0007	0.0004	0.0008
490	0.0013	0.0008	0.0001	0.0015
491	0.0013	0.0007	0.0004	0.0016
492	0.0016	0.0018	0.0010	0.0026
493	0.0010	0.0011	0.0030	0.0034
494	0.0014	0.0013	0.0009	0.0021
495	0.0008	0.0012	0.0013	0.0019
496	0.0000	0.0007	0.0007	0.0010
497	0.0008	0.0013	0.0004	0.0016
498	0.0019	0.0005	0.0019	0.0027
499	0.0019	0.0016	0.0020	0.0032
500	0.0005	0.0009	0.0010	0.0015
501	0.0003	0.0002	0.0011	0.0012
502	0.0003	0.0008	0.0014	0.0016
503	0.0012	0.0007	0.0009	0.0017
504	0.0011	0.0012	0.0002	0.0016
505	0.0009	0.0018	0.0003	0.0021
506	0.0008	0.0019	0.0010	0.0023
507	0.0025	0.0010	0.0001	0.0027
508	0.0009	0.0012	0.0010	0.0019
509	0.0009	0.0011	0.0003	0.0014
