Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
481	0.0010	0.0011	0.0015	0.0021
482	0.0004	0.0002	0.0005	0.0007
483	0.0012	0.0007	0.0008	0.0016
484	0.0009	0.0008	0.0012	0.0017
485	0.0004	0.0014	0.0014	0.0020
486	0.0005	0.0005	0.0005	0.0008
487	0.0016	0.0009	0.0014	0.0023
488	0.0006	0.0021	0.0013	0.0026
489	0.0007	0.0016	0.0013	0.0021
490	0.0003	0.0013	0.0003	0.0014
491	0.0011	0.0026	0.0029	0.0041
492	0.0011	0.0008	0.0015	0.0020
493	0.0015	0.0006	0.0012	0.0020
494	0.0015	0.0017	0.0024	0.0033
495	0.0007	0.0007	0.0015	0.0018
496	0.0003	0.0009	0.0008	0.0012
497	0.0021	0.0004	0.0012	0.0025
498	0.0005	0.0009	0.0009	0.0014
499	0.0007	0.0006	0.0013	0.0016
500	0.0006	0.0005	0.0019	0.0021
501	0.0008	0.0010	0.0002	0.0012
502	0.0014	0.0004	0.0007	0.0016
503	0.0039	0.0027	0.0009	0.0049
504	0.0010	0.0013	0.0019	0.0025
505	0.0013	0.0008	0.0008	0.0017
506	0.0017	0.0016	0.0008	0.0025
507	0.0006	0.0009	0.0005	0.0012
508	0.0006	0.0010	0.0012	0.0017
509	0.0006	0.0023	0.0012	0.0026
510	0.0008	0.0009	0.0015	0.0019
511	0.0022	0.0007	0.0016	0.0029
512	0.0006	0.0002	0.0003	0.0007
513	0.0018	0.0012	0.0010	0.0024
514	0.0008	0.0009	0.0023	0.0026
515	0.0005	0.0007	0.0010	0.0013
516	0.0011	0.0011	0.0010	0.0019
517	0.0014	0.0006	0.0015	0.0022
518	0.0018	0.0014	0.0008	0.0025
519	0.0006	0.0003	0.0012	0.0014
520	0.0009	0.0008	0.0026	0.0029
521	0.0007	0.0010	0.0005	0.0013
522	0.0007	0.0009	0.0021	0.0023
523	0.0012	0.0006	0.0019	0.0023
524	0.0012	0.0006	0.0014	0.0019
525	0.0012	0.0010	0.0002	0.0016
526	0.0004	0.0005	0.0018	0.0019
527	0.0021	0.0019	0.0001	0.0029
528	0.0007	0.0003	0.0001	0.0008
529	0.0015	0.0004	0.0010	0.0019
530	0.0013	0.0008	0.0024	0.0028
531	0.0014	0.0017	0.0007	0.0024
532	0.0020	0.0004	0.0001	0.0020
533	0.0007	0.0008	0.0009	0.0014
534	0.0011	0.0011	0.0020	0.0025
535	0.0030	0.0009	0.0005	0.0031
536	0.0013	0.0016	0.0013	0.0024
537	0.0013	0.0013	0.0012	0.0022
538	0.0008	0.0009	0.0013	0.0018
539	0.0015	0.0008	0.0005	0.0018
540	0.0005	0.0008	0.0014	0.0017
541	0.0008	0.0017	0.0008	0.0020
542	0.0019	0.0012	0.0004	0.0023
543	0.0003	0.0013	0.0015	0.0020
544	0.0008	0.0014	0.0005	0.0017
545	0.0010	0.0018	0.0010	0.0023
546	0.0010	0.0006	0.0011	0.0016
547	0.0020	0.0007	0.0010	0.0024
548	0.0010	0.0006	0.0010	0.0015
549	0.0021	0.0004	0.0007	0.0022
550	0.0011	0.0004	0.0014	0.0018
551	0.0019	0.0013	0.0005	0.0024
552	0.0011	0.0004	0.0007	0.0014
553	0.0019	0.0008	0.0010	0.0023
554	0.0014	0.0009	0.0021	0.0027
555	0.0007	0.0011	0.0008	0.0015
556	0.0004	0.0003	0.0013	0.0014
557	0.0023	0.0006	0.0011	0.0027
558	0.0015	0.0007	0.0005	0.0018
559	0.0015	0.0009	0.0009	0.0020
560	0.0011	0.0004	0.0021	0.0024
561	0.0008	0.0010	0.0006	0.0014
562	0.0008	0.0009	0.0001	0.0012
563	0.0004	0.0010	0.0014	0.0018
564	0.0016	0.0009	0.0003	0.0018
565	0.0015	0.0004	0.0010	0.0018
566	0.0005	0.0009	0.0003	0.0010
567	0.0008	0.0009	0.0010	0.0016
568	0.0004	0.0012	0.0009	0.0016
569	0.0010	0.0006	0.0011	0.0015
570	0.0011	0.0008	0.0020	0.0024
571	0.0022	0.0012	0.0010	0.0027
572	0.0022	0.0005	0.0013	0.0026
573	0.0016	0.0015	0.0007	0.0023
574	0.0003	0.0002	0.0006	0.0007
575	0.0024	0.0011	0.0009	0.0028
576	0.0014	0.0005	0.0014	0.0021
577	0.0003	0.0011	0.0010	0.0015
