Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
440	0.0026	0.0299	0.0183	0.0352
441	0.0022	0.0383	0.0231	0.0448
442	0.0017	0.0365	0.0221	0.0428
443	0.0023	0.0173	0.0103	0.0203
444	0.0033	0.0307	0.0192	0.0364
445	0.0029	0.0312	0.0193	0.0368
446	0.0010	0.0120	0.0071	0.0140
447	0.0010	0.0071	0.0041	0.0083
448	0.0009	0.0306	0.0200	0.0365
449	0.0012	0.0546	0.0365	0.0657
450	0.0019	0.0617	0.0412	0.0743
451	0.0015	0.0419	0.0277	0.0503
452	0.0015	0.0205	0.0124	0.0240
453	0.0016	0.0165	0.0089	0.0188
454	0.0009	0.0190	0.0098	0.0214
455	0.0006	0.0242	0.0144	0.0282
456	0.0019	0.0245	0.0163	0.0295
457	0.0025	0.0265	0.0164	0.0313
458	0.0012	0.0204	0.0118	0.0236
459	0.0020	0.0307	0.0183	0.0358
460	0.0039	0.0394	0.0234	0.0460
461	0.0030	0.0325	0.0191	0.0378
462	0.0011	0.0265	0.0156	0.0308
463	0.0017	0.0394	0.0237	0.0460
464	0.0025	0.0480	0.0293	0.0563
465	0.0023	0.0345	0.0213	0.0406
466	0.0011	0.0270	0.0178	0.0324
467	0.0017	0.0516	0.0329	0.0612
468	0.0030	0.0657	0.0405	0.0773
469	0.0022	0.0443	0.0263	0.0516
470	0.0008	0.0081	0.0040	0.0091
471	0.0018	0.0218	0.0135	0.0257
472	0.0017	0.0290	0.0174	0.0339
473	0.0010	0.0200	0.0131	0.0239
474	0.0015	0.0228	0.0144	0.0270
475	0.0031	0.0306	0.0183	0.0358
476	0.0025	0.0219	0.0136	0.0259
477	0.0014	0.0178	0.0114	0.0212
478	0.0008	0.0211	0.0125	0.0245
479	0.0020	0.0257	0.0153	0.0299
480	0.0031	0.0343	0.0207	0.0402
481	0.0032	0.0198	0.0114	0.0231
482	0.0022	0.0120	0.0090	0.0151
483	0.0018	0.0205	0.0130	0.0243
484	0.0028	0.0350	0.0219	0.0414
485	0.0022	0.0424	0.0278	0.0508
486	0.0014	0.0258	0.0184	0.0317
487	0.0011	0.0070	0.0066	0.0097
488	0.0009	0.0147	0.0093	0.0174
489	0.0029	0.0398	0.0227	0.0459
490	0.0037	0.0537	0.0299	0.0616
491	0.0034	0.0529	0.0291	0.0605
492	0.0024	0.0430	0.0242	0.0494
493	0.0013	0.0276	0.0164	0.0322
494	0.0015	0.0154	0.0094	0.0181
495	0.0012	0.0116	0.0070	0.0136
496	0.0003	0.0141	0.0074	0.0159
497	0.0009	0.0215	0.0116	0.0245
498	0.0018	0.0305	0.0182	0.0355
499	0.0040	0.0645	0.0396	0.0758
500	0.0055	0.1005	0.0615	0.1179
501	0.0041	0.0709	0.0429	0.0830
502	0.0019	0.0126	0.0065	0.0143
503	0.0005	0.0309	0.0179	0.0357
504	0.0016	0.0355	0.0197	0.0406
505	0.0018	0.0292	0.0154	0.0330
506	0.0018	0.0370	0.0218	0.0430
507	0.0025	0.0429	0.0277	0.0511
508	0.0021	0.0302	0.0202	0.0364
509	0.0019	0.0136	0.0103	0.0172
510	0.0023	0.0016	0.0028	0.0039
511	0.0015	0.0076	0.0044	0.0089
512	0.0008	0.0139	0.0096	0.0169
513	0.0002	0.0251	0.0156	0.0295
514	0.0012	0.0246	0.0154	0.0290
515	0.0027	0.0171	0.0111	0.0205
