Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
842	0.0098	0.0097	0.0116	0.0180
843	0.0087	0.0090	0.0119	0.0172
844	0.0032	0.0030	0.0049	0.0066
845	0.0029	0.0040	0.0049	0.0070
846	0.0045	0.0057	0.0071	0.0101
847	0.0034	0.0039	0.0045	0.0069
848	0.0022	0.0020	0.0030	0.0042
849	0.0037	0.0065	0.0076	0.0106
850	0.0034	0.0055	0.0083	0.0105
851	0.0019	0.0044	0.0070	0.0085
852	0.0040	0.0078	0.0079	0.0118
853	0.0044	0.0077	0.0080	0.0119
854	0.0048	0.0067	0.0075	0.0111
855	0.0056	0.0063	0.0068	0.0108
856	0.0064	0.0068	0.0070	0.0117
857	0.0065	0.0069	0.0075	0.0122
858	0.0065	0.0071	0.0082	0.0126
859	0.0075	0.0092	0.0102	0.0156
860	0.0080	0.0109	0.0111	0.0175
861	0.0068	0.0104	0.0105	0.0162
862	0.0054	0.0107	0.0116	0.0167
863	0.0023	0.0057	0.0066	0.0090
864	0.0059	0.0050	0.0068	0.0103
865	0.0077	0.0099	0.0097	0.0158
866	0.0036	0.0066	0.0051	0.0090
867	0.0070	0.0110	0.0098	0.0163
868	0.0118	0.0162	0.0154	0.0253
869	0.0098	0.0121	0.0108	0.0190
870	0.0048	0.0050	0.0031	0.0076
871	0.0013	0.0047	0.0039	0.0062
872	0.0045	0.0071	0.0074	0.0112
873	0.0034	0.0050	0.0059	0.0085
874	0.0008	0.0019	0.0029	0.0036
875	0.0038	0.0048	0.0077	0.0098
876	0.0058	0.0081	0.0107	0.0146
877	0.0038	0.0067	0.0084	0.0114
878	0.0039	0.0071	0.0079	0.0113
879	0.0068	0.0102	0.0103	0.0160
880	0.0062	0.0079	0.0081	0.0129
881	0.0017	0.0011	0.0022	0.0030
882	0.0012	0.0019	0.0031	0.0038
883	0.0027	0.0035	0.0022	0.0049
884	0.0068	0.0091	0.0068	0.0132
885	0.0074	0.0095	0.0060	0.0135
886	0.0075	0.0105	0.0070	0.0147
887	0.0068	0.0103	0.0072	0.0143
888	0.0051	0.0080	0.0057	0.0111
889	0.0049	0.0056	0.0063	0.0098
890	0.0042	0.0031	0.0068	0.0085
891	0.0020	0.0045	0.0050	0.0070
892	0.0049	0.0065	0.0065	0.0105
893	0.0040	0.0036	0.0047	0.0072
894	0.0008	0.0022	0.0016	0.0028
895	0.0025	0.0068	0.0023	0.0076
896	0.0037	0.0085	0.0030	0.0097
897	0.0067	0.0113	0.0072	0.0150
898	0.0209	0.0274	0.0271	0.0438
899	0.0350	0.0443	0.0459	0.0727
900	0.0265	0.0319	0.0344	0.0539
901	0.0080	0.0077	0.0104	0.0152
902	0.0011	0.0025	0.0016	0.0032
903	0.0067	0.0080	0.0084	0.0135
904	0.0081	0.0087	0.0100	0.0156
905	0.0042	0.0044	0.0061	0.0086
906	0.0024	0.0017	0.0052	0.0060
907	0.0059	0.0061	0.0098	0.0129
908	0.0069	0.0086	0.0122	0.0165
909	0.0028	0.0063	0.0093	0.0116
910	0.0029	0.0045	0.0049	0.0073
911	0.0071	0.0095	0.0088	0.0148
912	0.0103	0.0149	0.0150	0.0235
913	0.0112	0.0158	0.0168	0.0256
914	0.0051	0.0068	0.0081	0.0118
915	0.0040	0.0059	0.0041	0.0082
916	0.0065	0.0086	0.0078	0.0133
917	0.0071	0.0070	0.0087	0.0132
918	0.0089	0.0107	0.0120	0.0184
919	0.0070	0.0092	0.0104	0.0156
920	0.0054	0.0060	0.0060	0.0100
921	0.0049	0.0045	0.0036	0.0075
922	0.0044	0.0057	0.0060	0.0094
923	0.0061	0.0102	0.0098	0.0154
924	0.0089	0.0129	0.0123	0.0199
925	0.0090	0.0110	0.0117	0.0184
926	0.0069	0.0080	0.0094	0.0141
927	0.0050	0.0062	0.0068	0.0105
928	0.0022	0.0039	0.0041	0.0061
929	0.0017	0.0034	0.0034	0.0051
930	0.0034	0.0046	0.0051	0.0077
931	0.0030	0.0041	0.0035	0.0062
932	0.0046	0.0043	0.0049	0.0080
933	0.0049	0.0037	0.0044	0.0075
934	0.0044	0.0031	0.0028	0.0061
935	0.0030	0.0038	0.0027	0.0055
936	0.0036	0.0066	0.0048	0.0089
937	0.0021	0.0051	0.0042	0.0070
938	0.0020	0.0039	0.0039	0.0059
939	0.0029	0.0076	0.0074	0.0110
940	0.0026	0.0094	0.0098	0.0139
941	0.0020	0.0077	0.0092	0.0122
942	0.0007	0.0038	0.0064	0.0075
943	0.0027	0.0013	0.0031	0.0043
944	0.0024	0.0022	0.0028	0.0043
945	0.0003	0.0002	0.0046	0.0046
946	0.0012	0.0014	0.0029	0.0034
947	0.0010	0.0031	0.0027	0.0043
948	0.0029	0.0034	0.0045	0.0064
949	0.0047	0.0061	0.0073	0.0106
950	0.0066	0.0080	0.0101	0.0145
951	0.0071	0.0060	0.0090	0.0129
952	0.0071	0.0052	0.0076	0.0116
953	0.0067	0.0066	0.0076	0.0121
954	0.0052	0.0071	0.0064	0.0109
955	0.0055	0.0076	0.0061	0.0111
956	0.0054	0.0043	0.0054	0.0087
957	0.0045	0.0026	0.0056	0.0077
958	0.0056	0.0058	0.0088	0.0119
959	0.0072	0.0103	0.0110	0.0167
960	0.0066	0.0112	0.0094	0.0161
961	0.0050	0.0093	0.0082	0.0134
962	0.0018	0.0054	0.0052	0.0077
963	0.0010	0.0038	0.0030	0.0049
964	0.0025	0.0044	0.0040	0.0064
965	0.0038	0.0045	0.0048	0.0075
966	0.0043	0.0060	0.0066	0.0099
967	0.0037	0.0051	0.0062	0.0089
968	0.0009	0.0031	0.0026	0.0041
969	0.0018	0.0053	0.0028	0.0062
970	0.0020	0.0043	0.0005	0.0048
971	0.0021	0.0043	0.0017	0.0051
972	0.0040	0.0067	0.0041	0.0088
973	0.0060	0.0087	0.0072	0.0128
974	0.0051	0.0060	0.0061	0.0100
975	0.0019	0.0023	0.0044	0.0053
976	0.0021	0.0049	0.0040	0.0066
977	0.0004	0.0041	0.0042	0.0059
978	0.0027	0.0037	0.0039	0.0060
979	0.0021	0.0006	0.0008	0.0023
980	0.0030	0.0037	0.0038	0.0061
981	0.0033	0.0025	0.0040	0.0057
982	0.0051	0.0050	0.0065	0.0097
983	0.0036	0.0057	0.0071	0.0098
984	0.0021	0.0045	0.0066	0.0083
985	0.0036	0.0045	0.0055	0.0080
986	0.0051	0.0075	0.0061	0.0109
987	0.0050	0.0072	0.0063	0.0108
988	0.0062	0.0074	0.0075	0.0122
989	0.0046	0.0059	0.0059	0.0095
990	0.0020	0.0031	0.0039	0.0054
991	0.0029	0.0028	0.0037	0.0055
992	0.0013	0.0021	0.0021	0.0032
993	0.0029	0.0018	0.0029	0.0045
994	0.0070	0.0051	0.0049	0.0100
995	0.0106	0.0096	0.0106	0.0177
996	0.0100	0.0090	0.0110	0.0174
997	0.0083	0.0088	0.0094	0.0154
998	0.0172	0.0236	0.0218	0.0364
999	0.0326	0.0438	0.0423	0.0691
1000	0.0317	0.0409	0.0409	0.0660
