Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
370	0.0021	0.0015	0.0018	0.0032
371	0.0002	0.0012	0.0002	0.0012
372	0.0019	0.0021	0.0010	0.0030
373	0.0017	0.0007	0.0011	0.0021
374	0.0017	0.0020	0.0018	0.0031
375	0.0013	0.0015	0.0006	0.0021
376	0.0029	0.0020	0.0017	0.0039
377	0.0016	0.0022	0.0005	0.0027
378	0.0010	0.0010	0.0013	0.0019
379	0.0006	0.0015	0.0011	0.0019
380	0.0023	0.0018	0.0004	0.0029
381	0.0017	0.0020	0.0019	0.0032
382	0.0014	0.0003	0.0006	0.0016
383	0.0001	0.0008	0.0013	0.0015
384	0.0005	0.0016	0.0012	0.0021
385	0.0014	0.0014	0.0013	0.0023
386	0.0015	0.0016	0.0020	0.0030
387	0.0011	0.0030	0.0011	0.0033
388	0.0014	0.0027	0.0019	0.0035
389	0.0015	0.0005	0.0017	0.0024
390	0.0015	0.0006	0.0015	0.0022
391	0.0015	0.0015	0.0004	0.0022
392	0.0011	0.0018	0.0017	0.0027
393	0.0015	0.0012	0.0006	0.0020
394	0.0002	0.0007	0.0010	0.0012
395	0.0029	0.0008	0.0007	0.0031
396	0.0009	0.0021	0.0013	0.0026
397	0.0020	0.0012	0.0013	0.0027
398	0.0012	0.0012	0.0005	0.0018
399	0.0012	0.0018	0.0018	0.0028
400	0.0076	0.0106	0.0002	0.0130
401	0.0005	0.0006	0.0008	0.0011
402	0.0013	0.0007	0.0012	0.0019
403	0.0022	0.0016	0.0010	0.0029
404	0.0020	0.0009	0.0004	0.0022
405	0.0010	0.0023	0.0001	0.0025
406	0.0010	0.0001	0.0011	0.0015
407	0.0031	0.0013	0.0013	0.0036
408	0.0013	0.0010	0.0005	0.0017
409	0.0007	0.0005	0.0013	0.0016
410	0.0023	0.0019	0.0013	0.0032
411	0.0016	0.0007	0.0009	0.0019
412	0.0019	0.0021	0.0010	0.0030
413	0.0004	0.0021	0.0012	0.0025
414	0.0018	0.0025	0.0017	0.0035
415	0.0015	0.0021	0.0006	0.0026
416	0.0021	0.0011	0.0015	0.0028
417	0.0013	0.0017	0.0023	0.0031
418	0.0013	0.0010	0.0004	0.0017
419	0.0011	0.0008	0.0006	0.0014
420	0.0024	0.0025	0.0010	0.0036
421	0.0009	0.0005	0.0033	0.0035
422	0.0019	0.0005	0.0010	0.0023
423	0.0017	0.0007	0.0007	0.0019
424	0.0022	0.0015	0.0007	0.0028
425	0.0030	0.0021	0.0007	0.0037
426	0.0012	0.0024	0.0006	0.0028
427	0.0010	0.0012	0.0010	0.0019
428	0.0010	0.0012	0.0007	0.0017
429	0.0008	0.0010	0.0008	0.0015
430	0.0018	0.0006	0.0006	0.0020
431	0.0009	0.0008	0.0009	0.0015
432	0.0010	0.0005	0.0017	0.0021
433	0.0016	0.0017	0.0005	0.0024
