Time [s]	X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Magnitude [uT]	X-Gyro [deg/s]	Y-Gyro [deg/s]	Z-Gyro [deg/s]
0.03710938	-118.76281113	194.01293048	96.10826110	246.94618919	0.00	0.00	0.00	
0.03735352	-118.90922401	194.26897964	96.24977888	247.27284514	0.00	0.00	0.00	
0.03759766	-118.61639824	194.01293048	96.10826110	246.87580882	0.00	0.00	0.00	
0.03784180	-118.61639824	193.82089361	95.82522554	246.61480609	0.00	0.00	0.00	
0.03808594	-118.76281113	194.01293048	95.89598443	246.86365130	0.00	0.00	0.00	
0.03833008	-118.98243045	194.39700422	96.32053777	247.43617360	0.00	0.00	0.00	
0.03857422	-119.12884334	194.58904110	96.46205555	247.71254387	0.00	0.00	0.00	
0.03881836	-119.05563690	194.65305339	96.46205555	247.72764083	0.00	0.00	0.00	
0.03906250	-119.12884334	194.84509026	96.53281443	247.94127284	0.00	0.00	0.00	
0.03930664	-119.12884334	194.78107797	96.32053777	247.80838494	0.00	0.00	0.00	
0.03955078	-118.90922401	194.46101652	96.03750221	247.34124672	0.00	0.00	0.00	
0.03979492	-118.76281113	194.26897964	95.82522554	247.03747815	0.00	0.00	0.00	
0.04003906	-118.61639824	194.14095506	95.68370777	246.81153194	0.00	0.00	0.00	
0.04028320	-118.54319180	194.07694277	95.61294888	246.69856917	0.00	0.00	0.00	
0.04052734	-118.39677892	193.82089361	95.18839554	246.26239401	0.00	0.00	0.00	
0.04077148	-118.03074671	193.24478300	94.76384221	245.46891680	0.00	0.00	0.00	
0.04101563	-117.95754026	192.98873384	94.48080665	245.12293960	0.00	0.00	0.00	
0.04125977	-118.03074671	193.18077071	94.76384221	245.41852646	0.00	0.00	0.00	
0.04150391	-118.61639824	194.20496735	95.40067221	246.75232022	0.00	0.00	0.00	
0.04174805	-118.98243045	194.90910255	95.82522554	247.64662498	0.00	0.00	0.00	
0.04199219	-118.98243045	194.90910255	95.89598443	247.67401326	0.00	0.00	0.00	
0.04223633	-119.05563690	194.90910255	95.82522554	247.68180552	0.00	0.00	0.00	
0.04248047	-118.83601757	194.58904110	95.40067221	247.16023597	0.00	0.00	0.00	
0.04272461	-118.61639824	194.14095506	95.04687776	246.56534497	0.00	0.00	0.00	
0.04296875	-118.54319180	194.01293048	94.90535999	246.37478132	0.00	0.00	0.00	
0.04321289	-118.61639824	194.26897964	95.04687776	246.66616176	0.00	0.00	0.00	
0.04345703	-118.61639824	194.39700422	95.04687776	246.76700378	0.00	0.00	0.00	
0.04370117	-118.25036603	193.75688132	94.55156554	245.89606884	0.00	0.00	0.00	
0.04394531	-118.17715959	193.69286903	94.41004776	245.75602878	0.00	0.00	0.00	
0.04418945	-118.03074671	193.50083216	94.19777109	245.45274350	0.00	0.00	0.00	
0.04443359	-117.95754026	193.43681987	94.12701221	245.33992544	0.00	0.00	0.00	
0.04467773	-118.32357247	193.88490590	94.48080665	246.00497427	0.00	0.00	0.00	
0.04492188	-118.61639824	194.52502881	94.83460110	246.78621989	0.00	0.00	0.00	
0.04516602	-118.76281113	194.78107797	95.04687776	247.14000610	0.00	0.00	0.00	
0.04541016	-118.98243045	195.22916400	95.25915443	247.68034184	0.00	0.00	0.00	
0.04565430	-119.05563690	195.42120087	95.47143110	247.94855229	0.00	0.00	0.00	
0.04589844	-118.98243045	195.35718858	95.25915443	247.78126723	0.00	0.00	0.00	
0.04614258	-118.76281113	194.78107797	94.76384221	247.03129241	0.00	0.00	0.00	
0.04638672	-118.46998536	194.33299193	94.41004776	246.40151441	0.00	0.00	0.00	
0.04663086	-118.46998536	194.46101652	94.33928887	246.47540608	0.00	0.00	0.00	
0.04687500	-118.54319180	194.39700422	94.33928887	246.46010833	0.00	0.00	0.00	
0.04711914	-118.39677892	194.33299193	94.19777109	246.28505657	0.00	0.00	0.00	
0.04736328	-118.32357247	194.07694277	93.98549443	245.96666579	0.00	0.00	0.00	
0.04760742	-118.25036603	194.07694277	93.77321776	245.85041215	0.00	0.00	0.00	
0.04785156	-118.32357247	194.14095506	93.91473554	245.99015384	0.00	0.00	0.00	
0.04809570	-118.54319180	194.65305339	94.26852998	246.63506494	0.00	0.00	0.00	
0.04833984	-118.76281113	194.97311484	94.48080665	247.07436865	0.00	0.00	0.00	
0.04858398	-118.90922401	195.29317629	94.69308332	247.47850066	0.00	0.00	0.00	
0.04882813	-118.90922401	195.48521316	94.69308332	247.63007117	0.00	0.00	0.00	
0.04907227	-118.98243045	195.29317629	94.55156554	247.45957651	0.00	0.00	0.00	
0.04931641	-118.68960469	194.97311484	94.19777109	246.93107915	0.00	0.00	0.00	
0.04956055	-118.46998536	194.65305339	93.84397665	246.43790410	0.00	0.00	0.00	
0.04980469	-118.39677892	194.58904110	93.77321776	246.32520890	0.00	0.00	0.00	
0.05004883	-118.39677892	194.58904110	93.63169998	246.27136946	0.00	0.00	0.00	
0.05029297	-118.25036603	194.58904110	93.56094109	246.17411253	0.00	0.00	0.00	
0.05053711	-118.17715959	194.14095506	93.20714665	245.65040946	0.00	0.00	0.00	
0.05078125	-117.95754026	193.75688132	92.92411109	245.13384260	0.00	0.00	0.00	
0.05102539	-118.03074671	193.94891819	93.13638776	245.40135851	0.00	0.00	0.00	
0.05126953	-118.39677892	194.46101652	93.49018220	246.11643255	0.00	0.00	0.00	
0.05151367	-118.61639824	194.84509026	93.63169998	246.57930645	0.00	0.00	0.00	
0.05175781	-118.76281113	195.10113942	93.77321776	246.90580447	0.00	0.00	0.00	
0.05200195	-118.90922401	195.42120087	93.98549443	247.30977026	0.00	0.00	0.00	
0.05224609	-118.68960469	195.10113942	93.63169998	246.81687970	0.00	0.00	0.00	
0.05249023	-118.03074671	194.07694277	92.78259331	245.36855240	0.00	0.00	0.00	
0.05273438	-117.88433382	193.69286903	92.42879887	244.86062675	0.00	0.00	0.00	
0.05297852	-118.10395315	194.07694277	92.85335220	245.43053698	0.00	0.00	0.00	
0.05322266	-118.46998536	194.71706568	93.34866443	246.30031719	0.00	0.00	0.00	
0.05346680	-118.46998536	194.78107797	93.34866443	246.35092635	0.00	0.00	0.00	
0.05371094	-118.32357247	194.52502881	92.99486998	245.94410031	0.00	0.00	0.00	
0.05395508	-118.32357247	194.52502881	92.85335220	245.89062538	0.00	0.00	0.00	
0.05419922	-118.25036603	194.20496735	92.64107554	245.52207088	0.00	0.00	0.00	
0.05444336	-118.03074671	193.82089361	92.28728109	244.97905670	0.00	0.00	0.00	
0.05468750	-118.03074671	193.88490590	92.28728109	245.02970464	0.00	0.00	0.00	
0.05493164	-118.17715959	194.14095506	92.49955776	245.38280230	0.00	0.00	0.00	
0.05517578	-118.17715959	194.07694277	92.42879887	245.30549041	0.00	0.00	0.00	
