Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
386	0.0004	0.0017	0.0006	0.0019
387	0.0008	0.0003	0.0008	0.0011
388	0.0013	0.0003	0.0016	0.0021
389	0.0016	0.0004	0.0020	0.0026
390	0.0010	0.0005	0.0008	0.0013
391	0.0022	0.0005	0.0017	0.0028
392	0.0010	0.0003	0.0016	0.0019
393	0.0009	0.0011	0.0011	0.0018
394	0.0014	0.0014	0.0005	0.0020
395	0.0007	0.0016	0.0010	0.0021
396	0.0013	0.0005	0.0004	0.0015
397	0.0005	0.0014	0.0007	0.0017
398	0.0010	0.0009	0.0014	0.0020
399	0.0019	0.0008	0.0010	0.0023
400	0.0014	0.0010	0.0076	0.0078
401	0.0005	0.0006	0.0004	0.0009
402	0.0006	0.0007	0.0005	0.0010
403	0.0002	0.0012	0.0006	0.0014
404	0.0008	0.0020	0.0004	0.0021
405	0.0035	0.0004	0.0016	0.0039
406	0.0007	0.0011	0.0011	0.0017
407	0.0006	0.0006	0.0008	0.0012
408	0.0018	0.0009	0.0022	0.0030
409	0.0013	0.0016	0.0005	0.0022
410	0.0015	0.0006	0.0020	0.0026
411	0.0005	0.0012	0.0009	0.0016
412	0.0013	0.0015	0.0006	0.0021
413	0.0013	0.0004	0.0022	0.0026
414	0.0012	0.0005	0.0015	0.0020
415	0.0014	0.0018	0.0026	0.0035
416	0.0016	0.0008	0.0009	0.0020
417	0.0012	0.0017	0.0012	0.0024
418	0.0009	0.0007	0.0012	0.0017
419	0.0014	0.0008	0.0011	0.0020
420	0.0003	0.0005	0.0008	0.0010
421	0.0008	0.0007	0.0007	0.0013
422	0.0004	0.0011	0.0007	0.0014
423	0.0006	0.0004	0.0006	0.0010
424	0.0011	0.0002	0.0001	0.0011
425	0.0017	0.0007	0.0009	0.0021
426	0.0024	0.0007	0.0016	0.0030
427	0.0008	0.0006	0.0011	0.0015
428	0.0001	0.0008	0.0008	0.0012
429	0.0011	0.0004	0.0005	0.0012
430	0.0019	0.0007	0.0023	0.0030
431	0.0027	0.0016	0.0055	0.0063
432	0.0015	0.0026	0.0061	0.0068
433	0.0006	0.0010	0.0018	0.0021
434	0.0002	0.0015	0.0058	0.0060
435	0.0014	0.0003	0.0004	0.0015
436	0.0015	0.0006	0.0011	0.0019
437	0.0010	0.0006	0.0012	0.0017
438	0.0007	0.0006	0.0005	0.0011
439	0.0015	0.0012	0.0010	0.0022
440	0.0013	0.0003	0.0009	0.0016
441	0.0006	0.0011	0.0018	0.0022
442	0.0006	0.0013	0.0011	0.0018
443	0.0016	0.0007	0.0016	0.0023
444	0.0022	0.0011	0.0001	0.0025
445	0.0018	0.0012	0.0007	0.0022
446	0.0014	0.0013	0.0021	0.0029
447	0.0020	0.0003	0.0037	0.0042
448	0.0009	0.0008	0.0030	0.0033
449	0.0016	0.0012	0.0042	0.0046
450	0.0831	0.0454	0.5027	0.5116
451	0.0012	0.0014	0.0059	0.0062
452	0.0006	0.0003	0.0007	0.0010
453	0.0018	0.0004	0.0025	0.0031
454	0.0017	0.0013	0.0027	0.0034
455	0.0008	0.0005	0.0011	0.0015
456	0.0010	0.0008	0.0022	0.0026
457	0.0005	0.0005	0.0010	0.0012
458	0.0012	0.0010	0.0005	0.0016
459	0.0013	0.0009	0.0009	0.0018
460	0.0010	0.0007	0.0018	0.0022
461	0.0003	0.0005	0.0008	0.0010
462	0.0006	0.0006	0.0019	0.0021
463	0.0013	0.0013	0.0019	0.0027
464	0.0017	0.0003	0.0013	0.0021
465	0.0010	0.0004	0.0010	0.0014
466	0.0001	0.0006	0.0014	0.0016
467	0.0008	0.0004	0.0011	0.0015
468	0.0004	0.0008	0.0021	0.0022
469	0.0009	0.0005	0.0016	0.0018
470	0.0016	0.0016	0.0007	0.0024
471	0.0012	0.0007	0.0006	0.0015
472	0.0003	0.0015	0.0013	0.0021
473	0.0007	0.0007	0.0005	0.0011
474	0.0017	0.0002	0.0009	0.0019
475	0.0010	0.0011	0.0019	0.0024
476	0.0011	0.0002	0.0007	0.0013
477	0.0006	0.0012	0.0012	0.0018
478	0.0008	0.0001	0.0009	0.0012
479	0.0020	0.0021	0.0015	0.0033
480	0.0013	0.0016	0.0018	0.0028
481	0.0010	0.0006	0.0019	0.0022
482	0.0004	0.0007	0.0023	0.0024
483	0.0009	0.0010	0.0006	0.0015
484	0.0010	0.0007	0.0017	0.0021
485	0.0012	0.0013	0.0009	0.0019
486	0.0008	0.0008	0.0010	0.0015
487	0.0011	0.0015	0.0014	0.0023
488	0.0011	0.0011	0.0010	0.0018
489	0.0011	0.0002	0.0019	0.0022
490	0.0002	0.0002	0.0005	0.0006
491	0.0012	0.0014	0.0010	0.0021
492	0.0011	0.0014	0.0014	0.0022
493	0.0008	0.0008	0.0021	0.0024
494	0.0011	0.0013	0.0016	0.0023
495	0.0021	0.0002	0.0015	0.0026
496	0.0011	0.0009	0.0007	0.0016
497	0.0009	0.0020	0.0023	0.0032
498	0.0005	0.0007	0.0010	0.0013
499	0.0007	0.0008	0.0013	0.0017
500	0.0030	0.0021	0.0038	0.0053
501	0.0003	0.0006	0.0012	0.0014
502	0.0024	0.0010	0.0015	0.0031
503	0.0005	0.0005	0.0008	0.0011
504	0.0012	0.0008	0.0011	0.0019
505	0.0015	0.0002	0.0012	0.0019
506	0.0021	0.0010	0.0023	0.0033
507	0.0003	0.0011	0.0016	0.0019
508	0.0013	0.0011	0.0009	0.0019
509	0.0031	0.0006	0.0005	0.0032
510	0.0011	0.0009	0.0007	0.0016
511	0.0010	0.0014	0.0007	0.0019
512	0.0011	0.0012	0.0010	0.0019
513	0.0007	0.0004	0.0010	0.0013
514	0.0019	0.0006	0.0005	0.0021
515	0.0016	0.0009	0.0014	0.0023
516	0.0009	0.0014	0.0007	0.0018
517	0.0007	0.0007	0.0014	0.0018
518	0.0017	0.0011	0.0014	0.0025
519	0.0015	0.0009	0.0012	0.0022
520	0.0005	0.0021	0.0024	0.0032
521	0.0009	0.0015	0.0032	0.0036
522	0.0003	0.0013	0.0018	0.0023
523	0.0011	0.0004	0.0014	0.0018
524	0.0012	0.0009	0.0014	0.0020
525	0.0003	0.0012	0.0024	0.0027
526	0.0012	0.0014	0.0022	0.0029
527	0.0008	0.0002	0.0018	0.0019
528	0.0015	0.0002	0.0009	0.0017
529	0.0013	0.0012	0.0014	0.0022
530	0.0004	0.0006	0.0013	0.0015
531	0.0018	0.0011	0.0014	0.0025
532	0.0012	0.0008	0.0016	0.0021
533	0.0007	0.0012	0.0005	0.0015
534	0.0020	0.0010	0.0023	0.0032
535	0.0007	0.0008	0.0010	0.0014
536	0.0004	0.0007	0.0008	0.0012
537	0.0010	0.0005	0.0005	0.0012
538	0.0007	0.0010	0.0013	0.0018
539	0.0004	0.0015	0.0017	0.0023
540	0.0006	0.0007	0.0013	0.0016
541	0.0022	0.0010	0.0007	0.0025
542	0.0016	0.0008	0.0009	0.0020
543	0.0012	0.0008	0.0020	0.0025
544	0.0011	0.0002	0.0013	0.0017
545	0.0010	0.0009	0.0007	0.0015
546	0.0006	0.0009	0.0017	0.0020
547	0.0005	0.0006	0.0017	0.0019
548	0.0009	0.0012	0.0013	0.0020
549	0.0009	0.0003	0.0010	0.0014
550	0.0430	0.0172	0.0529	0.0703
551	0.0006	0.0022	0.0013	0.0026
552	0.0016	0.0009	0.0011	0.0021
553	0.0005	0.0017	0.0009	0.0019
554	0.0001	0.0008	0.0026	0.0028
555	0.0021	0.0008	0.0010	0.0024
556	0.0007	0.0003	0.0014	0.0016
557	0.0009	0.0012	0.0006	0.0017
558	0.0005	0.0010	0.0010	0.0015
559	0.0002	0.0010	0.0016	0.0018
560	0.0015	0.0006	0.0011	0.0020
561	0.0008	0.0008	0.0004	0.0012
562	0.0015	0.0012	0.0010	0.0022
563	0.0002	0.0013	0.0004	0.0014
564	0.0002	0.0006	0.0015	0.0016
565	0.0013	0.0007	0.0004	0.0015
566	0.0009	0.0003	0.0005	0.0011
567	0.0004	0.0013	0.0018	0.0022
568	0.0007	0.0008	0.0008	0.0013
569	0.0003	0.0006	0.0018	0.0019
570	0.0018	0.0006	0.0011	0.0022
571	0.0011	0.0018	0.0015	0.0026
572	0.0012	0.0007	0.0021	0.0025
573	0.0035	0.0006	0.0018	0.0039
574	0.0003	0.0015	0.0004	0.0015
575	0.0010	0.0017	0.0014	0.0024
576	0.0008	0.0005	0.0017	0.0020
577	0.0006	0.0015	0.0009	0.0018
578	0.0008	0.0005	0.0018	0.0020
579	0.0008	0.0009	0.0022	0.0025
580	0.0031	0.0009	0.0008	0.0033
581	0.0007	0.0008	0.0005	0.0012
582	0.0003	0.0010	0.0015	0.0018
583	0.0008	0.0001	0.0006	0.0010
584	0.0014	0.0008	0.0016	0.0022
585	0.0024	0.0006	0.0006	0.0025
586	0.0012	0.0007	0.0002	0.0014
587	0.0010	0.0007	0.0015	0.0019
588	0.0004	0.0002	0.0011	0.0012
589	0.0006	0.0010	0.0005	0.0013
590	0.0017	0.0009	0.0009	0.0021
591	0.0006	0.0016	0.0003	0.0017
592	0.0008	0.0015	0.0010	0.0020
593	0.0007	0.0013	0.0005	0.0016
594	0.0020	0.0010	0.0013	0.0026
595	0.0016	0.0008	0.0043	0.0046
596	0.0017	0.0010	0.0016	0.0026
597	0.0007	0.0009	0.0025	0.0027
598	0.0011	0.0007	0.0027	0.0031
599	0.0008	0.0003	0.0020	0.0021
600	0.0020	0.0014	0.0047	0.0053
601	0.0014	0.0003	0.0003	0.0015
602	0.0014	0.0013	0.0005	0.0020
603	0.0016	0.0011	0.0030	0.0036
604	0.0012	0.0008	0.0012	0.0019
605	0.0006	0.0006	0.0027	0.0029
606	0.0024	0.0006	0.0032	0.0041
607	0.0001	0.0003	0.0025	0.0026
608	0.0011	0.0021	0.0028	0.0037
609	0.0022	0.0014	0.0012	0.0029
610	0.0008	0.0003	0.0005	0.0010
