Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
686	0.0119	0.0044	0.0020	0.0129
687	0.0123	0.0037	0.0007	0.0129
688	0.0136	0.0043	0.0015	0.0143
689	0.0136	0.0035	0.0013	0.0141
690	0.0133	0.0044	0.0016	0.0140
691	0.0128	0.0040	0.0020	0.0135
692	0.0129	0.0034	0.0018	0.0135
693	0.0135	0.0031	0.0018	0.0140
694	0.0147	0.0037	0.0015	0.0152
695	0.0150	0.0034	0.0008	0.0154
696	0.0122	0.0042	0.0019	0.0130
697	0.0136	0.0031	0.0015	0.0141
698	0.0138	0.0035	0.0015	0.0143
699	0.0122	0.0033	0.0019	0.0128
700	0.0136	0.0042	0.0024	0.0145
701	0.0129	0.0035	0.0008	0.0134
702	0.0122	0.0039	0.0013	0.0129
703	0.0099	0.0030	0.0009	0.0104
704	0.0117	0.0036	0.0028	0.0125
705	0.0133	0.0036	0.0012	0.0138
706	0.0117	0.0038	0.0017	0.0124
707	0.0128	0.0039	0.0014	0.0134
708	0.0138	0.0053	0.0008	0.0148
709	0.0134	0.0040	0.0023	0.0142
710	0.0128	0.0033	0.0019	0.0134
711	0.0132	0.0027	0.0019	0.0137
712	0.0119	0.0046	0.0012	0.0128
713	0.0120	0.0031	0.0023	0.0126
714	0.0128	0.0034	0.0004	0.0132
715	0.0130	0.0041	0.0020	0.0138
716	0.0121	0.0045	0.0029	0.0132
717	0.0124	0.0039	0.0012	0.0130
718	0.0119	0.0042	0.0027	0.0129
719	0.0136	0.0026	0.0011	0.0139
720	0.0109	0.0035	0.0020	0.0116
721	0.0130	0.0046	0.0031	0.0142
722	0.0128	0.0042	0.0013	0.0135
723	0.0132	0.0043	0.0018	0.0140
724	0.0135	0.0037	0.0011	0.0141
725	0.0134	0.0033	0.0010	0.0138
726	0.0112	0.0033	0.0009	0.0117
727	0.0120	0.0040	0.0016	0.0128
728	0.0130	0.0028	0.0009	0.0134
729	0.0134	0.0029	0.0008	0.0137
730	0.0104	0.0031	0.0013	0.0110
731	0.0128	0.0032	0.0025	0.0134
732	0.0130	0.0042	0.0026	0.0139
733	0.0119	0.0038	0.0011	0.0126
734	0.0136	0.0037	0.0013	0.0142
735	0.0131	0.0041	0.0005	0.0137
736	0.0122	0.0035	0.0013	0.0128
737	0.0117	0.0036	0.0010	0.0123
738	0.0119	0.0042	0.0005	0.0127
739	0.0117	0.0044	0.0006	0.0125
740	0.0118	0.0026	0.0030	0.0125
741	0.0118	0.0040	0.0006	0.0125
742	0.0131	0.0027	0.0020	0.0135
743	0.0124	0.0018	0.0008	0.0125
744	0.0127	0.0039	0.0010	0.0133
745	0.0143	0.0044	0.0014	0.0150
746	0.0103	0.0034	0.0014	0.0109
747	0.0139	0.0021	0.0015	0.0141
748	0.0128	0.0034	0.0004	0.0132
749	0.0132	0.0043	0.0017	0.0140
750	0.0124	0.0024	0.0007	0.0126
751	0.0129	0.0042	0.0007	0.0136
752	0.0115	0.0035	0.0006	0.0120
753	0.0130	0.0029	0.0006	0.0133
754	0.0123	0.0020	0.0017	0.0126
755	0.0118	0.0031	0.0015	0.0123
756	0.0135	0.0039	0.0014	0.0142
757	0.0127	0.0038	0.0013	0.0133
758	0.0117	0.0030	0.0001	0.0121
759	0.0137	0.0028	0.0005	0.0140
760	0.0117	0.0028	0.0013	0.0121
761	0.0119	0.0029	0.0020	0.0124
